areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
S92000003,Scotland,nation,02/08/2022,109
S92000003,Scotland,nation,01/08/2022,113.4
S92000003,Scotland,nation,31/07/2022,119.4
S92000003,Scotland,nation,30/07/2022,124.5
S92000003,Scotland,nation,29/07/2022,130.2
S92000003,Scotland,nation,28/07/2022,134.8
S92000003,Scotland,nation,27/07/2022,141.1
S92000003,Scotland,nation,26/07/2022,149.6
S92000003,Scotland,nation,25/07/2022,159.1
S92000003,Scotland,nation,24/07/2022,166.6
S92000003,Scotland,nation,23/07/2022,174.9
S92000003,Scotland,nation,22/07/2022,180.6
S92000003,Scotland,nation,21/07/2022,189.6
S92000003,Scotland,nation,20/07/2022,196.6
S92000003,Scotland,nation,19/07/2022,206.5
S92000003,Scotland,nation,18/07/2022,219.3
S92000003,Scotland,nation,17/07/2022,232.1
S92000003,Scotland,nation,16/07/2022,240.7
S92000003,Scotland,nation,15/07/2022,249.1
S92000003,Scotland,nation,14/07/2022,260.4
S92000003,Scotland,nation,13/07/2022,270.7
S92000003,Scotland,nation,12/07/2022,283.7
S92000003,Scotland,nation,11/07/2022,295
S92000003,Scotland,nation,10/07/2022,307.3
S92000003,Scotland,nation,09/07/2022,318
S92000003,Scotland,nation,08/07/2022,327.5
S92000003,Scotland,nation,07/07/2022,331
S92000003,Scotland,nation,06/07/2022,336.8
S92000003,Scotland,nation,05/07/2022,335.3
S92000003,Scotland,nation,04/07/2022,334.8
S92000003,Scotland,nation,03/07/2022,333.9
S92000003,Scotland,nation,02/07/2022,336
S92000003,Scotland,nation,01/07/2022,335.4
S92000003,Scotland,nation,30/06/2022,338.1
S92000003,Scotland,nation,29/06/2022,341.9
S92000003,Scotland,nation,28/06/2022,347
S92000003,Scotland,nation,27/06/2022,351.2
S92000003,Scotland,nation,26/06/2022,348.9
S92000003,Scotland,nation,25/06/2022,345.1
S92000003,Scotland,nation,24/06/2022,339.5
S92000003,Scotland,nation,23/06/2022,332.5
S92000003,Scotland,nation,22/06/2022,323.2
S92000003,Scotland,nation,21/06/2022,312.5
S92000003,Scotland,nation,20/06/2022,297.8
S92000003,Scotland,nation,19/06/2022,286.1
S92000003,Scotland,nation,18/06/2022,277.5
S92000003,Scotland,nation,17/06/2022,271
S92000003,Scotland,nation,16/06/2022,260.1
S92000003,Scotland,nation,15/06/2022,250.3
S92000003,Scotland,nation,14/06/2022,239.5
S92000003,Scotland,nation,13/06/2022,229.7
S92000003,Scotland,nation,12/06/2022,223.5
S92000003,Scotland,nation,11/06/2022,214.5
S92000003,Scotland,nation,10/06/2022,207.6
S92000003,Scotland,nation,09/06/2022,197.3
S92000003,Scotland,nation,08/06/2022,186.7
S92000003,Scotland,nation,07/06/2022,177.2
S92000003,Scotland,nation,06/06/2022,167.6
S92000003,Scotland,nation,05/06/2022,154.4
S92000003,Scotland,nation,04/06/2022,145.8
S92000003,Scotland,nation,03/06/2022,139.1
S92000003,Scotland,nation,02/06/2022,136.7
S92000003,Scotland,nation,01/06/2022,133
S92000003,Scotland,nation,31/05/2022,129.4
S92000003,Scotland,nation,30/05/2022,123.9
S92000003,Scotland,nation,29/05/2022,121.4
S92000003,Scotland,nation,28/05/2022,118.8
S92000003,Scotland,nation,27/05/2022,117.6
S92000003,Scotland,nation,26/05/2022,115.3
S92000003,Scotland,nation,25/05/2022,113.4
S92000003,Scotland,nation,24/05/2022,110.9
S92000003,Scotland,nation,23/05/2022,111.5
S92000003,Scotland,nation,22/05/2022,113.3
S92000003,Scotland,nation,21/05/2022,115.2
S92000003,Scotland,nation,20/05/2022,115.1
S92000003,Scotland,nation,19/05/2022,117.3
S92000003,Scotland,nation,18/05/2022,120.9
S92000003,Scotland,nation,17/05/2022,124.2
S92000003,Scotland,nation,16/05/2022,126.2
S92000003,Scotland,nation,15/05/2022,130.6
S92000003,Scotland,nation,14/05/2022,132.4
S92000003,Scotland,nation,13/05/2022,134.3
S92000003,Scotland,nation,12/05/2022,137.5
S92000003,Scotland,nation,11/05/2022,141.6
S92000003,Scotland,nation,10/05/2022,147.6
S92000003,Scotland,nation,09/05/2022,156.1
S92000003,Scotland,nation,08/05/2022,152.8
S92000003,Scotland,nation,07/05/2022,152.4
S92000003,Scotland,nation,06/05/2022,159.2
S92000003,Scotland,nation,05/05/2022,170.2
S92000003,Scotland,nation,04/05/2022,186.7
S92000003,Scotland,nation,03/05/2022,205.7
S92000003,Scotland,nation,02/05/2022,226.1
S92000003,Scotland,nation,01/05/2022,261.3
S92000003,Scotland,nation,30/04/2022,285.2
S92000003,Scotland,nation,29/04/2022,302.1
S92000003,Scotland,nation,28/04/2022,318.6
S92000003,Scotland,nation,27/04/2022,338.2
S92000003,Scotland,nation,26/04/2022,359.8
S92000003,Scotland,nation,25/04/2022,387.2
S92000003,Scotland,nation,24/04/2022,401.4
S92000003,Scotland,nation,23/04/2022,419.8
S92000003,Scotland,nation,22/04/2022,439.6
S92000003,Scotland,nation,21/04/2022,459.3
S92000003,Scotland,nation,20/04/2022,480.1
S92000003,Scotland,nation,19/04/2022,507.5
S92000003,Scotland,nation,18/04/2022,526.9
S92000003,Scotland,nation,17/04/2022,557.4
S92000003,Scotland,nation,16/04/2022,577.3
S92000003,Scotland,nation,15/04/2022,593.1
S92000003,Scotland,nation,14/04/2022,610.9
S92000003,Scotland,nation,13/04/2022,635.6
S92000003,Scotland,nation,12/04/2022,659.1
S92000003,Scotland,nation,11/04/2022,690.5
S92000003,Scotland,nation,10/04/2022,713.3
S92000003,Scotland,nation,09/04/2022,730.3
S92000003,Scotland,nation,08/04/2022,744.4
S92000003,Scotland,nation,07/04/2022,762.8
S92000003,Scotland,nation,06/04/2022,782.9
S92000003,Scotland,nation,05/04/2022,814.5
S92000003,Scotland,nation,04/04/2022,864.6
S92000003,Scotland,nation,03/04/2022,928
S92000003,Scotland,nation,02/04/2022,973.9
S92000003,Scotland,nation,01/04/2022,1017.1
S92000003,Scotland,nation,31/03/2022,1075.8
S92000003,Scotland,nation,30/03/2022,1141.9
S92000003,Scotland,nation,29/03/2022,1208.2
S92000003,Scotland,nation,28/03/2022,1255.6
S92000003,Scotland,nation,27/03/2022,1317.5
S92000003,Scotland,nation,26/03/2022,1366.6
S92000003,Scotland,nation,25/03/2022,1402.1
S92000003,Scotland,nation,24/03/2022,1421.2
S92000003,Scotland,nation,23/03/2022,1440.1
S92000003,Scotland,nation,22/03/2022,1471
S92000003,Scotland,nation,21/03/2022,1516.1
S92000003,Scotland,nation,20/03/2022,1546
S92000003,Scotland,nation,19/03/2022,1575.7
S92000003,Scotland,nation,18/03/2022,1592.5
S92000003,Scotland,nation,17/03/2022,1620.9
S92000003,Scotland,nation,16/03/2022,1640.7
S92000003,Scotland,nation,15/03/2022,1649.5
S92000003,Scotland,nation,14/03/2022,1627.1
S92000003,Scotland,nation,13/03/2022,1591.6
S92000003,Scotland,nation,12/03/2022,1553.5
S92000003,Scotland,nation,11/03/2022,1510
S92000003,Scotland,nation,10/03/2022,1449.5
S92000003,Scotland,nation,09/03/2022,1385.8
S92000003,Scotland,nation,08/03/2022,1302.1
S92000003,Scotland,nation,07/03/2022,1226.5
S92000003,Scotland,nation,06/03/2022,1151.9
S92000003,Scotland,nation,05/03/2022,1087.3
S92000003,Scotland,nation,04/03/2022,1044.8
S92000003,Scotland,nation,03/03/2022,1005.9
S92000003,Scotland,nation,02/03/2022,953.4
S92000003,Scotland,nation,01/03/2022,914.6
S92000003,Scotland,nation,28/02/2022,882
S92000003,Scotland,nation,27/02/2022,861.6
S92000003,Scotland,nation,26/02/2022,857.9
S92000003,Scotland,nation,25/02/2022,859.7
S92000003,Scotland,nation,24/02/2022,859.1
S92000003,Scotland,nation,23/02/2022,879.1
S92000003,Scotland,nation,22/02/2022,892
S92000003,Scotland,nation,21/02/2022,901.9
S92000003,Scotland,nation,20/02/2022,895.7
S92000003,Scotland,nation,19/02/2022,891.1
S92000003,Scotland,nation,18/02/2022,889.9
S92000003,Scotland,nation,17/02/2022,892.8
S92000003,Scotland,nation,16/02/2022,884
S92000003,Scotland,nation,15/02/2022,889.1
S92000003,Scotland,nation,14/02/2022,895.6
S92000003,Scotland,nation,13/02/2022,895.2
S92000003,Scotland,nation,12/02/2022,895.2
S92000003,Scotland,nation,11/02/2022,892.9
S92000003,Scotland,nation,10/02/2022,890.5
S92000003,Scotland,nation,09/02/2022,898
S92000003,Scotland,nation,08/02/2022,893.5
S92000003,Scotland,nation,07/02/2022,890.5
S92000003,Scotland,nation,06/02/2022,911.5
S92000003,Scotland,nation,05/02/2022,927.9
S92000003,Scotland,nation,04/02/2022,931.6
S92000003,Scotland,nation,03/02/2022,943
S92000003,Scotland,nation,02/02/2022,941.7
S92000003,Scotland,nation,01/02/2022,945.5
S92000003,Scotland,nation,31/01/2022,946.3
S92000003,Scotland,nation,30/01/2022,956.6
S92000003,Scotland,nation,29/01/2022,963.9
S92000003,Scotland,nation,28/01/2022,975.4
S92000003,Scotland,nation,27/01/2022,976.5
S92000003,Scotland,nation,26/01/2022,976.2
S92000003,Scotland,nation,25/01/2022,971.1
S92000003,Scotland,nation,24/01/2022,972.8
S92000003,Scotland,nation,23/01/2022,967
S92000003,Scotland,nation,22/01/2022,962.1
S92000003,Scotland,nation,21/01/2022,956.4
S92000003,Scotland,nation,20/01/2022,953.8
S92000003,Scotland,nation,19/01/2022,957.5
S92000003,Scotland,nation,18/01/2022,953.5
S92000003,Scotland,nation,17/01/2022,948.9
S92000003,Scotland,nation,16/01/2022,953.1
S92000003,Scotland,nation,15/01/2022,964
S92000003,Scotland,nation,14/01/2022,991.3
S92000003,Scotland,nation,13/01/2022,1039.1
S92000003,Scotland,nation,12/01/2022,1160.1
S92000003,Scotland,nation,11/01/2022,1432.4
S92000003,Scotland,nation,10/01/2022,1643.7
S92000003,Scotland,nation,09/01/2022,1828.7
S92000003,Scotland,nation,08/01/2022,1975.1
S92000003,Scotland,nation,07/01/2022,1976.4
S92000003,Scotland,nation,06/01/2022,2134.5
S92000003,Scotland,nation,05/01/2022,2285.9
S92000003,Scotland,nation,04/01/2022,2303.7
S92000003,Scotland,nation,03/01/2022,2303.8
S92000003,Scotland,nation,02/01/2022,2289.9
S92000003,Scotland,nation,01/01/2022,2139.8
S92000003,Scotland,nation,31/12/2021,2093.8
S92000003,Scotland,nation,30/12/2021,1946.1
S92000003,Scotland,nation,29/12/2021,1767.5
S92000003,Scotland,nation,28/12/2021,1554.8
S92000003,Scotland,nation,27/12/2021,1384.3
S92000003,Scotland,nation,26/12/2021,1199.4
S92000003,Scotland,nation,25/12/2021,1165
S92000003,Scotland,nation,24/12/2021,1171.5
S92000003,Scotland,nation,23/12/2021,1101.7
S92000003,Scotland,nation,22/12/2021,996.1
S92000003,Scotland,nation,21/12/2021,910.3
S92000003,Scotland,nation,20/12/2021,837.6
S92000003,Scotland,nation,19/12/2021,785.3
S92000003,Scotland,nation,18/12/2021,745.1
S92000003,Scotland,nation,17/12/2021,710.6
S92000003,Scotland,nation,16/12/2021,672.6
S92000003,Scotland,nation,15/12/2021,625.6
S92000003,Scotland,nation,14/12/2021,570.7
S92000003,Scotland,nation,13/12/2021,520.3
S92000003,Scotland,nation,12/12/2021,484.2
S92000003,Scotland,nation,11/12/2021,468.1
S92000003,Scotland,nation,10/12/2021,446.7
S92000003,Scotland,nation,09/12/2021,425.9
S92000003,Scotland,nation,08/12/2021,405.7
S92000003,Scotland,nation,07/12/2021,385.7
S92000003,Scotland,nation,06/12/2021,377
S92000003,Scotland,nation,05/12/2021,370.7
S92000003,Scotland,nation,04/12/2021,367.3
S92000003,Scotland,nation,03/12/2021,362.7
S92000003,Scotland,nation,02/12/2021,355.2
S92000003,Scotland,nation,01/12/2021,346.8
S92000003,Scotland,nation,30/11/2021,343.1
S92000003,Scotland,nation,29/11/2021,335.5
S92000003,Scotland,nation,28/11/2021,330.1
S92000003,Scotland,nation,27/11/2021,327.3
S92000003,Scotland,nation,26/11/2021,333.4
S92000003,Scotland,nation,25/11/2021,343.5
S92000003,Scotland,nation,24/11/2021,352.7
S92000003,Scotland,nation,23/11/2021,360.4
S92000003,Scotland,nation,22/11/2021,367.6
S92000003,Scotland,nation,21/11/2021,376.6
S92000003,Scotland,nation,20/11/2021,381.2
S92000003,Scotland,nation,19/11/2021,383
S92000003,Scotland,nation,18/11/2021,384.3
S92000003,Scotland,nation,17/11/2021,388.5
S92000003,Scotland,nation,16/11/2021,388
S92000003,Scotland,nation,15/11/2021,391.2
S92000003,Scotland,nation,14/11/2021,394.3
S92000003,Scotland,nation,13/11/2021,392
S92000003,Scotland,nation,12/11/2021,390
S92000003,Scotland,nation,11/11/2021,388.5
S92000003,Scotland,nation,10/11/2021,380.8
S92000003,Scotland,nation,09/11/2021,375.1
S92000003,Scotland,nation,08/11/2021,367.5
S92000003,Scotland,nation,07/11/2021,357.8
S92000003,Scotland,nation,06/11/2021,353.7
S92000003,Scotland,nation,05/11/2021,350.4
S92000003,Scotland,nation,04/11/2021,346.3
S92000003,Scotland,nation,03/11/2021,340.9
S92000003,Scotland,nation,02/11/2021,335.1
S92000003,Scotland,nation,01/11/2021,332.9
S92000003,Scotland,nation,31/10/2021,332.7
S92000003,Scotland,nation,30/10/2021,337.3
S92000003,Scotland,nation,29/10/2021,339.2
S92000003,Scotland,nation,28/10/2021,337.3
S92000003,Scotland,nation,27/10/2021,337.8
S92000003,Scotland,nation,26/10/2021,341
S92000003,Scotland,nation,25/10/2021,338
S92000003,Scotland,nation,24/10/2021,331.8
S92000003,Scotland,nation,23/10/2021,331.5
S92000003,Scotland,nation,22/10/2021,331.6
S92000003,Scotland,nation,21/10/2021,333.8
S92000003,Scotland,nation,20/10/2021,336.4
S92000003,Scotland,nation,19/10/2021,332.7
S92000003,Scotland,nation,18/10/2021,330.2
S92000003,Scotland,nation,17/10/2021,327.6
S92000003,Scotland,nation,16/10/2021,319.8
S92000003,Scotland,nation,15/10/2021,319.6
S92000003,Scotland,nation,14/10/2021,314.4
S92000003,Scotland,nation,13/10/2021,312.9
S92000003,Scotland,nation,12/10/2021,312.9
S92000003,Scotland,nation,11/10/2021,316.6
S92000003,Scotland,nation,10/10/2021,319
S92000003,Scotland,nation,09/10/2021,320.9
S92000003,Scotland,nation,08/10/2021,315.9
S92000003,Scotland,nation,07/10/2021,311.3
S92000003,Scotland,nation,06/10/2021,307
S92000003,Scotland,nation,05/10/2021,306.1
S92000003,Scotland,nation,04/10/2021,312.6
S92000003,Scotland,nation,03/10/2021,315.6
S92000003,Scotland,nation,02/10/2021,318.5
S92000003,Scotland,nation,01/10/2021,323.3
S92000003,Scotland,nation,30/09/2021,335.6
S92000003,Scotland,nation,29/09/2021,349.2
S92000003,Scotland,nation,28/09/2021,365.8
S92000003,Scotland,nation,27/09/2021,376.7
S92000003,Scotland,nation,26/09/2021,392.8
S92000003,Scotland,nation,25/09/2021,404.7
S92000003,Scotland,nation,24/09/2021,413.4
S92000003,Scotland,nation,23/09/2021,425.4
S92000003,Scotland,nation,22/09/2021,433.7
S92000003,Scotland,nation,21/09/2021,444
S92000003,Scotland,nation,20/09/2021,462
S92000003,Scotland,nation,19/09/2021,481.8
S92000003,Scotland,nation,18/09/2021,492.3
S92000003,Scotland,nation,17/09/2021,510.8
S92000003,Scotland,nation,16/09/2021,536.6
S92000003,Scotland,nation,15/09/2021,572.9
S92000003,Scotland,nation,14/09/2021,612.8
S92000003,Scotland,nation,13/09/2021,648.4
S92000003,Scotland,nation,12/09/2021,685.7
S92000003,Scotland,nation,11/09/2021,714.3
S92000003,Scotland,nation,10/09/2021,739.9
S92000003,Scotland,nation,09/09/2021,765.4
S92000003,Scotland,nation,08/09/2021,803.1
S92000003,Scotland,nation,07/09/2021,827
S92000003,Scotland,nation,06/09/2021,832.5
S92000003,Scotland,nation,05/09/2021,822.6
S92000003,Scotland,nation,04/09/2021,813.9
S92000003,Scotland,nation,03/09/2021,809.4
S92000003,Scotland,nation,02/09/2021,807.5
S92000003,Scotland,nation,01/09/2021,801.4
S92000003,Scotland,nation,31/08/2021,789.1
S92000003,Scotland,nation,30/08/2021,763.9
S92000003,Scotland,nation,29/08/2021,745.1
S92000003,Scotland,nation,28/08/2021,730.5
S92000003,Scotland,nation,27/08/2021,699
S92000003,Scotland,nation,26/08/2021,651.1
S92000003,Scotland,nation,25/08/2021,586.2
S92000003,Scotland,nation,24/08/2021,528.5
S92000003,Scotland,nation,23/08/2021,487.3
S92000003,Scotland,nation,22/08/2021,436.1
S92000003,Scotland,nation,21/08/2021,398.9
S92000003,Scotland,nation,20/08/2021,370.2
S92000003,Scotland,nation,19/08/2021,335.1
S92000003,Scotland,nation,18/08/2021,292.2
S92000003,Scotland,nation,17/08/2021,252.9
S92000003,Scotland,nation,16/08/2021,218.7
S92000003,Scotland,nation,15/08/2021,195.7
S92000003,Scotland,nation,14/08/2021,185
S92000003,Scotland,nation,13/08/2021,175.1
S92000003,Scotland,nation,12/08/2021,170.2
S92000003,Scotland,nation,11/08/2021,169.1
S92000003,Scotland,nation,10/08/2021,163.9
S92000003,Scotland,nation,09/08/2021,161.1
S92000003,Scotland,nation,08/08/2021,157.9
S92000003,Scotland,nation,07/08/2021,154.7
S92000003,Scotland,nation,06/08/2021,151.5
S92000003,Scotland,nation,05/08/2021,147.3
S92000003,Scotland,nation,04/08/2021,144.3
S92000003,Scotland,nation,03/08/2021,144.1
S92000003,Scotland,nation,02/08/2021,143.9
S92000003,Scotland,nation,01/08/2021,144.9
S92000003,Scotland,nation,31/07/2021,146.2
S92000003,Scotland,nation,30/07/2021,149.6
S92000003,Scotland,nation,29/07/2021,154.2
S92000003,Scotland,nation,28/07/2021,158
S92000003,Scotland,nation,27/07/2021,163.2
S92000003,Scotland,nation,26/07/2021,167.7
S92000003,Scotland,nation,25/07/2021,177.5
S92000003,Scotland,nation,24/07/2021,185.6
S92000003,Scotland,nation,23/07/2021,193.8
S92000003,Scotland,nation,22/07/2021,202.6
S92000003,Scotland,nation,21/07/2021,213.2
S92000003,Scotland,nation,20/07/2021,224.8
S92000003,Scotland,nation,19/07/2021,240.3
S92000003,Scotland,nation,18/07/2021,252.6
S92000003,Scotland,nation,17/07/2021,261.8
S92000003,Scotland,nation,16/07/2021,269.4
S92000003,Scotland,nation,15/07/2021,281
S92000003,Scotland,nation,14/07/2021,295.2
S92000003,Scotland,nation,13/07/2021,308.2
S92000003,Scotland,nation,12/07/2021,320
S92000003,Scotland,nation,11/07/2021,334.9
S92000003,Scotland,nation,10/07/2021,344.6
S92000003,Scotland,nation,09/07/2021,357.5
S92000003,Scotland,nation,08/07/2021,370.3
S92000003,Scotland,nation,07/07/2021,383.3
S92000003,Scotland,nation,06/07/2021,402.1
S92000003,Scotland,nation,05/07/2021,416.7
S92000003,Scotland,nation,04/07/2021,426.6
S92000003,Scotland,nation,03/07/2021,428.4
S92000003,Scotland,nation,02/07/2021,424.5
S92000003,Scotland,nation,01/07/2021,416.2
S92000003,Scotland,nation,30/06/2021,407.2
S92000003,Scotland,nation,29/06/2021,388.7
S92000003,Scotland,nation,28/06/2021,377.5
S92000003,Scotland,nation,27/06/2021,361.2
S92000003,Scotland,nation,26/06/2021,343.7
S92000003,Scotland,nation,25/06/2021,319.7
S92000003,Scotland,nation,24/06/2021,294.1
S92000003,Scotland,nation,23/06/2021,261.1
S92000003,Scotland,nation,22/06/2021,230.9
S92000003,Scotland,nation,21/06/2021,194.2
S92000003,Scotland,nation,20/06/2021,159.1
S92000003,Scotland,nation,19/06/2021,146.3
S92000003,Scotland,nation,18/06/2021,141
S92000003,Scotland,nation,17/06/2021,134.3
S92000003,Scotland,nation,16/06/2021,132.1
S92000003,Scotland,nation,15/06/2021,128.2
S92000003,Scotland,nation,14/06/2021,123.7
S92000003,Scotland,nation,13/06/2021,120.4
S92000003,Scotland,nation,12/06/2021,117.2
S92000003,Scotland,nation,11/06/2021,115.3
S92000003,Scotland,nation,10/06/2021,114.5
S92000003,Scotland,nation,09/06/2021,112.8
S92000003,Scotland,nation,08/06/2021,110.9
S92000003,Scotland,nation,07/06/2021,106.2
S92000003,Scotland,nation,06/06/2021,99.7
S92000003,Scotland,nation,05/06/2021,96.2
S92000003,Scotland,nation,04/06/2021,92.9
S92000003,Scotland,nation,03/06/2021,87.8
S92000003,Scotland,nation,02/06/2021,80.5
S92000003,Scotland,nation,01/06/2021,74.5
S92000003,Scotland,nation,31/05/2021,69.5
S92000003,Scotland,nation,30/05/2021,67.6
S92000003,Scotland,nation,29/05/2021,64.6
S92000003,Scotland,nation,28/05/2021,62
S92000003,Scotland,nation,27/05/2021,58.6
S92000003,Scotland,nation,26/05/2021,55.4
S92000003,Scotland,nation,25/05/2021,51.5
S92000003,Scotland,nation,24/05/2021,49.7
S92000003,Scotland,nation,23/05/2021,47.2
S92000003,Scotland,nation,22/05/2021,45.5
S92000003,Scotland,nation,21/05/2021,44.3
S92000003,Scotland,nation,20/05/2021,43.2
S92000003,Scotland,nation,19/05/2021,41.9
S92000003,Scotland,nation,18/05/2021,39.8
S92000003,Scotland,nation,17/05/2021,37.3
S92000003,Scotland,nation,16/05/2021,36.7
S92000003,Scotland,nation,15/05/2021,36.3
S92000003,Scotland,nation,14/05/2021,35.5
S92000003,Scotland,nation,13/05/2021,33.8
S92000003,Scotland,nation,12/05/2021,32
S92000003,Scotland,nation,11/05/2021,30.6
S92000003,Scotland,nation,10/05/2021,29
S92000003,Scotland,nation,09/05/2021,25.9
S92000003,Scotland,nation,08/05/2021,24.2
S92000003,Scotland,nation,07/05/2021,23.2
S92000003,Scotland,nation,06/05/2021,22.6
S92000003,Scotland,nation,05/05/2021,21.8
S92000003,Scotland,nation,04/05/2021,21.4
S92000003,Scotland,nation,03/05/2021,21.4
S92000003,Scotland,nation,02/05/2021,22.1
S92000003,Scotland,nation,01/05/2021,21.8
S92000003,Scotland,nation,30/04/2021,22.3
S92000003,Scotland,nation,29/04/2021,22.6
S92000003,Scotland,nation,28/04/2021,23.7
S92000003,Scotland,nation,27/04/2021,24.4
S92000003,Scotland,nation,26/04/2021,25.2
S92000003,Scotland,nation,25/04/2021,26.5
S92000003,Scotland,nation,24/04/2021,27.7
S92000003,Scotland,nation,23/04/2021,28.6
S92000003,Scotland,nation,22/04/2021,29.1
S92000003,Scotland,nation,21/04/2021,28.4
S92000003,Scotland,nation,20/04/2021,28.1
S92000003,Scotland,nation,19/04/2021,28.4
S92000003,Scotland,nation,18/04/2021,28.3
S92000003,Scotland,nation,17/04/2021,29.1
S92000003,Scotland,nation,16/04/2021,29.5
S92000003,Scotland,nation,15/04/2021,30.4
S92000003,Scotland,nation,14/04/2021,32
S92000003,Scotland,nation,13/04/2021,33.3
S92000003,Scotland,nation,12/04/2021,34.9
S92000003,Scotland,nation,11/04/2021,35.7
S92000003,Scotland,nation,10/04/2021,36.5
S92000003,Scotland,nation,09/04/2021,37.4
S92000003,Scotland,nation,08/04/2021,39
S92000003,Scotland,nation,07/04/2021,41.4
S92000003,Scotland,nation,06/04/2021,43.4
S92000003,Scotland,nation,05/04/2021,44.1
S92000003,Scotland,nation,04/04/2021,48.1
S92000003,Scotland,nation,03/04/2021,49.9
S92000003,Scotland,nation,02/04/2021,51.8
S92000003,Scotland,nation,01/04/2021,54.1
S92000003,Scotland,nation,31/03/2021,56.9
S92000003,Scotland,nation,30/03/2021,59.7
S92000003,Scotland,nation,29/03/2021,63.5
S92000003,Scotland,nation,28/03/2021,66.6
S92000003,Scotland,nation,27/03/2021,68.6
S92000003,Scotland,nation,26/03/2021,69.9
S92000003,Scotland,nation,25/03/2021,71.2
S92000003,Scotland,nation,24/03/2021,70.8
S92000003,Scotland,nation,23/03/2021,71.8
S92000003,Scotland,nation,22/03/2021,71.3
S92000003,Scotland,nation,21/03/2021,71.3
S92000003,Scotland,nation,20/03/2021,70.9
S92000003,Scotland,nation,19/03/2021,71.1
S92000003,Scotland,nation,18/03/2021,71.8
S92000003,Scotland,nation,17/03/2021,73.7
S92000003,Scotland,nation,16/03/2021,74.2
S92000003,Scotland,nation,15/03/2021,75.7
S92000003,Scotland,nation,14/03/2021,74
S92000003,Scotland,nation,13/03/2021,73.8
S92000003,Scotland,nation,12/03/2021,74.1
S92000003,Scotland,nation,11/03/2021,72
S92000003,Scotland,nation,10/03/2021,70.1
S92000003,Scotland,nation,09/03/2021,67.7
S92000003,Scotland,nation,08/03/2021,65.2
S92000003,Scotland,nation,07/03/2021,64.5
S92000003,Scotland,nation,06/03/2021,64.4
S92000003,Scotland,nation,05/03/2021,63.2
S92000003,Scotland,nation,04/03/2021,64.3
S92000003,Scotland,nation,03/03/2021,65.5
S92000003,Scotland,nation,02/03/2021,69.3
S92000003,Scotland,nation,01/03/2021,72.4
S92000003,Scotland,nation,28/02/2021,76.7
S92000003,Scotland,nation,27/02/2021,80
S92000003,Scotland,nation,26/02/2021,84.5
S92000003,Scotland,nation,25/02/2021,91.3
S92000003,Scotland,nation,24/02/2021,95.8
S92000003,Scotland,nation,23/02/2021,98.1
S92000003,Scotland,nation,22/02/2021,102.3
S92000003,Scotland,nation,21/02/2021,105.5
S92000003,Scotland,nation,20/02/2021,106.8
S92000003,Scotland,nation,19/02/2021,104.6
S92000003,Scotland,nation,18/02/2021,104.9
S92000003,Scotland,nation,17/02/2021,104.2
S92000003,Scotland,nation,16/02/2021,104.6
S92000003,Scotland,nation,15/02/2021,101.7
S92000003,Scotland,nation,14/02/2021,102.1
S92000003,Scotland,nation,13/02/2021,101.6
S92000003,Scotland,nation,12/02/2021,104.6
S92000003,Scotland,nation,11/02/2021,105.3
S92000003,Scotland,nation,10/02/2021,106.2
S92000003,Scotland,nation,09/02/2021,107.9
S92000003,Scotland,nation,08/02/2021,113.2
S92000003,Scotland,nation,07/02/2021,115.3
S92000003,Scotland,nation,06/02/2021,118.1
S92000003,Scotland,nation,05/02/2021,119.4
S92000003,Scotland,nation,04/02/2021,119.8
S92000003,Scotland,nation,03/02/2021,123.8
S92000003,Scotland,nation,02/02/2021,127.1
S92000003,Scotland,nation,01/02/2021,129.5
S92000003,Scotland,nation,31/01/2021,133.5
S92000003,Scotland,nation,30/01/2021,134.5
S92000003,Scotland,nation,29/01/2021,137.4
S92000003,Scotland,nation,28/01/2021,142.3
S92000003,Scotland,nation,27/01/2021,144.6
S92000003,Scotland,nation,26/01/2021,153.1
S92000003,Scotland,nation,25/01/2021,159.9
S92000003,Scotland,nation,24/01/2021,167.5
S92000003,Scotland,nation,23/01/2021,173.7
S92000003,Scotland,nation,22/01/2021,178.1
S92000003,Scotland,nation,21/01/2021,183.7
S92000003,Scotland,nation,20/01/2021,190.8
S92000003,Scotland,nation,19/01/2021,193.2
S92000003,Scotland,nation,18/01/2021,201.2
S92000003,Scotland,nation,17/01/2021,207.6
S92000003,Scotland,nation,16/01/2021,211.7
S92000003,Scotland,nation,15/01/2021,217.5
S92000003,Scotland,nation,14/01/2021,222.8
S92000003,Scotland,nation,13/01/2021,233.3
S92000003,Scotland,nation,12/01/2021,248.5
S92000003,Scotland,nation,11/01/2021,268
S92000003,Scotland,nation,10/01/2021,273.3
S92000003,Scotland,nation,09/01/2021,287.9
S92000003,Scotland,nation,08/01/2021,300.9
S92000003,Scotland,nation,07/01/2021,288.7
S92000003,Scotland,nation,06/01/2021,292
S92000003,Scotland,nation,05/01/2021,299.8
S92000003,Scotland,nation,04/01/2021,301.3
S92000003,Scotland,nation,03/01/2021,290.8
S92000003,Scotland,nation,02/01/2021,280.9
S92000003,Scotland,nation,01/01/2021,259.6
S92000003,Scotland,nation,31/12/2020,247.8
S92000003,Scotland,nation,30/12/2020,222.9
S92000003,Scotland,nation,29/12/2020,192.6
S92000003,Scotland,nation,28/12/2020,159.5
